name,pos,madden_ovr
ryan_mundy,SS,74
david_caldwell,SS,71
cooper_taylor,SS,68
tyler_sash,SS,63
brandon_myers,TE,81
bear_pascoe,TE,73
adrien_robinson,TE,69
zak_deossie,TE,50
victor_cruz,WR,90
hakeem_nicks,WR,89
rueben_randle,WR,76
louis_murphy,WR,73
ramses_barden,WR,72
jerrel_jernigan,WR,66
kris_adams,WR,64
jeremy_horne,WR,64
brad_meester,C,78
mike_brewster,C,66
dan_gerberry,C,62
marcus_trufant,CB,81
alan_ball,CB,71
dwayne_gratz,CB,71
demetrius_mccray,CB,69
mike_harris,CB,68
kevin_rutland,CB,67
jeremy_harris,CB,63
senderrick_marks,DT,77
roy_miller,DT,75
kyle_love,DT,75
brandon_deaderick,DT,73
danthony_smith,DT,65
will_taufoou,RB,70
lonnie_pryor,RB,67
dwight_lowery,FS,81
josh_evans,FS,67
antwon_blake,FS,65
maurice_jones-drew,RB,91
justin_forsett,RB,77
denard_robinson,RB,67
jonathan_grimes,RB,66
jordan_todman,RB,66
josh_scobee,K,85
tyson_alualu,LE,78
jeremy_mincey,LE,76
pannel_egboh,LE,70
will_rackley,LG,72
austin_pasztor,LG,63
russell_allen,LOLB,81
julian_stanford,LOLB,65
eugene_monroe,LT,89
mark_asper,LT,59
paul_posluszny,MLB,83
michael_zimmer,MLB,58
bryan_anger,P,78
blaine_gabbert,QB,74
chad_henne,QB,74
mike_kafka,QB,71
matt_scott,QB,64
jordan_rodgers,QB,64
jason_babin,RE,79
andre_branch,RE,71
ryan_davis,RE,64
uche_nwaneri,RG,80
jason_spitz,RG,76
geno_hayes,ROLB,74
brandon_marshall,ROLB,65
luke_joeckel,RT,83
cameron_bradfield,RT,75
johnathan_cyprien,SS,76
chris_prosinski,SS,66
marcedes_lewis,TE,88
allen_reisner,TE,70
isaiah_stanback,TE,67
ryan_otten,TE,66
brett_brackett,TE,60
jeremy_cain,TE,45
cecil_shorts_iii,WR,83
justin_blackmon,WR,81
mohamed_massaquoi,WR,74
jordan_shipley,WR,73
taylor_price,WR,64
ace_sanders,WR,63
toney_clemons,WR,61
tobais_palmer,WR,56
nick_mangold,C,94
caleb_schlauderaff,C,66
antonio_cromartie,CB,92
dee_milliner,CB,81
kyle_wilson,CB,78
ellis_lankster,CB,71
aaron_berry,CB,70
isaiah_trufant,CB,69
darrin_walls,CB,64
donnie_fletcher,CB,59
kenrick_ellis,DT,73
damon_harrison,DT,66
lanier_coleman,DT,60
lex_hilliard,RB,75
tommy_bohanon,RB,72
josh_bush,FS,72
antonio_allen,FS,67
bret_lockett,FS,66
chris_ivory,RB,80
mike_goodson,RB,77
bilal_powell,RB,74
joe_mcknight,RB,69
nick_folk,K,76
muhammad_wilkerson,LE,94
tevita_finau,LE,66
willie_colon,LG,80
brian_winters,LG,72
dennis_landolt,LG,64
calvin_pace,LOLB,75
quinton_coples,LOLB,75
garrett_mcintyre,LOLB,67
dbrickashaw_ferguson,LT,91
oday_aboushi,LT,63
david_harris,MLB,81
demario_davis,MLB,71
josh_mauga,MLB,67
nick_bellore,MLB,65
robert_malone,P,71
geno_smith,QB,73
mark_sanchez,QB,73
greg_mcelroy,QB,72
matt_simms,QB,61
sheldon_richardson,RE,79
antonio_garay,RE,76
stephen_peterman,RG,79
vladimir_ducasse,RG,71
william_campbell,RG,64
antwan_barnes,ROLB,77
ricky_sapp,ROLB,65
jacquies_smith,ROLB,56
austin_howard,RT,80
mark_popek,RT,65
dawan_landry,SS,79
jaiquawn_jarrett,SS,71
kellen_winslow,TE,79
jeff_cumberland,TE,76
konrad_reuland,TE,69
hayden_smith,TE,67
tanner_purdum,TE,54
santonio_holmes,WR,84
stephen_hill,WR,74
ben_obomanu,WR,73
jeremy_kerley,WR,73
clyde_gates,WR,68
jordan_white,WR,63
thomas_mayo,WR,60
vidal_hazelton,WR,57
titus_ryan,WR,54
dominic_raiola,C,83
dylan_gandy,C,71
chris_houston,CB,85
ron_bartell,CB,75
bill_bentley,CB,72
darius_slay,CB,71
jonte_green,CB,70
chris_greenwood,CB,66
dequan_menzie,CB,64
domonique_johnson,CB,64
ross_weaver,CB,61
ndamukong_suh,DT,93
nick_fairley,DT,90
cj_mosley,DT,75
ogemdi_nwagbuo,DT,70
jimmy_saddler-mcqueen,DT,62
shaun_chapas,RB,71
glover_quin,FS,83
amari_spievey,FS,76
tyrell_johnson,FS,71
reggie_bush,RB,83
mikel_leshoure,RB,79
joique_bell,RB,76
montell_owens,RB,74
jahvid_best,RB,71
theo_riddick,RB,66
david_akers,K,81
israel_idonije,LE,81
jason_jones,LE,81
willie_young,LE,74
rob_sims,LG,89
rodney_austin,LG,69
derek_hardman,LG,68
ashlee_palmer,LOLB,74
cory_greenwood,LOLB,69
tahir_whitehead,LOLB,66
riley_reiff,LT,77
stephen_tulloch,MLB,88
travis_lewis,MLB,66
sam_martin,P,63
matthew_stafford,QB,85
shaun_hill,QB,76
kellen_moore,QB,68
ezekiel_ansah,RE,78
ronnell_lewis,RE,69
devin_taylor,RE,66
larry_warford,RG,72
bill_nagy,RG,71
deandre_levy,ROLB,79
carmen_messina,ROLB,70
corey_hilliard,RT,75
jason_fox,RT,69
louis_delmas,SS,84
don_carey,SS,76
john_wendling,SS,70
ricardo_silva,SS,66
brandon_pettigrew,TE,79
tony_scheffler,TE,78
michael_williams,TE,70
joseph_fauria,TE,65
nathan_overbay,TE,65
matt_veldman,TE,63
don_muhlbach,TE,58
calvin_johnson,WR,99
nate_burleson,WR,76
ryan_broyles,WR,73
mike_thomas,WR,73
chastin_west,WR,67
devin_thomas,WR,66
kris_durham,WR,65
corey_fuller,WR,63
terrence_austin,WR,60
patrick_edwards,WR,56
evan_dietrich-smith,C,75
garth_gerhart,C,66
brett_goode,C,63
tramon_williams,CB,86
casey_hayward,CB,86
sam_shields,CB,84
davon_house,CB,74
jarrett_bush,CB,73
micah_hyde,CB,67
ryan_pickett,DT,86
johnny_jolly,DT,74
jordan_miller,DT,68
john_kuhn,RB,88
morgan_burnett,FS,85
jerron_mcmillian,FS,71
eddie_lacy,RB,76
johnathan_franklin,RB,73
james_starks,RB,72
dujuan_harris,RB,72
alex_green,RB,71
mason_crosby,K,73
bj_raji,LE,83
mike_neal,LE,74
mike_daniels,LE,71
josh_sitton,LG,96
greg_van_roten,LG,64
nick_perry,LOLB,76
nate_palmer,LOLB,63
bryan_bulaga,LT,82
david_bakhtiari,LT,66
andrew_datko,LT,62
aj_hawk,MLB,84
brad_jones,MLB,78
robert_francois,MLB,65
terrell_manning,MLB,64
sam_barrington,MLB,61
jamari_lattimore,MLB,56
tim_masthay,P,78
aaron_rodgers,QB,98
graham_harrell,QB,66
bj_coleman,QB,63
datone_jones,RE,74
cj_wilson,RE,72
jerel_worthy,RE,70
josh_boyd,RE,63
tj_lang,RG,85
jc_tretter,RG,69
kevin_hughes,RG,65
clay_matthews,ROLB,95
dezman_moses,ROLB,65
derek_sherrod,RT,75
marshall_newhouse,RT,75
don_barclay,RT,72
md_jennings,SS,76
sean_richardson,SS,65
jermichael_finley,TE,85
andrew_quarless,TE,75
dj_williams,TE,74
matthew_mulligan,TE,72
ryan_taylor,TE,67
jordy_nelson,WR,89
randall_cobb,WR,88
james_jones,WR,87
jarrett_boykin,WR,67
charles_johnson,WR,65
jeremy_ross,WR,64
kevin_dorsey,WR,63
ryan_kalil,C,85
jeff_byers,C,67
captain_munnerlyn,CB,76
josh_norman,CB,74
dj_moore,CB,72
drayton_florence,CB,70
james_dockery,CB,69
josh_thomas,CB,69
star_lotulelei,DT,81
dwan_edwards,DT,79
colin_cole,DT,75
sione_fua,DT,73
frank_kearse,DT,73
kawann_short,DT,73
nate_chandler,DT,63
mike_tolbert,RB,92
richie_brockel,RB,69
haruki_nakamura,FS,74
colin_jones,FS,69
deangelo_williams,RB,82
jonathan_stewart,RB,82
kenjon_barner,RB,69
tauren_poole,RB,68
armond_smith,RB,63
graham_gano,K,76
greg_hardy,LE,90
frank_alexander,LE,67
amini_silatolu,LG,74
edmund_kugbila,LG,66
hayworth_hicks,LG,62
thomas_davis,LOLB,80
jason_williams,LOLB,68
aj_klein,LOLB,67
jordan_gross,LT,88
bruce_campbell,LT,69
patrick_brown,LT,65
luke_kuechly,MLB,89
chase_blackburn,MLB,77
ben_jacobs,MLB,60
brad_nortman,P,69
cam_newton,QB,89
derek_anderson,QB,73
jimmy_clausen,QB,68
charles_johnson,RE,93
mario_addison,RE,72
geoff_hangartner,RG,77
garry_williams,RG,74
jon_beason,ROLB,88
jordan_senn,ROLB,72
doug_hogue,ROLB,66
byron_bell,RT,73
thomas_austin,RT,66
charles_godfrey,SS,80
mike_mitchell,SS,75
anderson_russell,SS,67
dj_campbell,SS,66
greg_olsen,TE,88
ben_hartsock,TE,75
nelson_rosario,TE,65
jj_jansen,TE,49
steve_smith,WR,90
brandon_lafell,WR,77
domenik_hixon,WR,76
ted_ginn,WR,74
david_gettis,WR,70
kealoha_pilares,WR,68
armanti_edwards,WR,66
joe_adams,WR,64
ryan_wendell,C,89
nick_mcdonald,C,65
aqib_talib,CB,86
alfonzo_dennard,CB,81
kyle_arrington,CB,77
ras-i_dowling,CB,74
logan_ryan,CB,70
marquice_cole,CB,69
vince_wilfork,DT,93
tommy_kelly,DT,78
marcus_forston,DT,65
james_develin,RB,65
devin_mccourty,FS,92
steve_gregory,FS,75
tavon_wilson,FS,72
stevan_ridley,RB,85
shane_vereen,RB,78
leon_washington,RB,75
legarrette_blount,RB,75
brandon_bolden,RB,72
stephen_gostkowski,K,89
rob_ninkovich,LE,85
justin_francis,LE,72
jermaine_cunningham,LE,68
michael_buchanan,LE,67
logan_mankins,LG,94
donta_hightower,LOLB,80
aj_edds,LOLB,65
jeff_tarpinian,LOLB,63
nate_solder,LT,85
will_svitek,LT,75
brandon_spikes,MLB,86
dane_fletcher,MLB,70
steve_beauharnais,MLB,65
mike_rivera,MLB,63
zoltan_mesko,P,84
tom_brady,QB,97
ryan_mallett,QB,74
tim_tebow,QB,73
chandler_jones,RE,81
jake_bequette,RE,71
marcus_benard,RE,70
dan_connolly,RG,81
marcus_cannon,RG,74
jerod_mayo,ROLB,94
niko_koutouvides,ROLB,71
jamie_collins,ROLB,69
sebastian_vollmer,RT,91
markus_zusevics,RT,68
adrian_wilson,SS,87
duron_harmon,SS,70
nate_ebner,SS,63
rob_gronkowski,TE,98
jake_ballard,TE,77
daniel_fells,TE,74
michael_hoomanawanui,TE,73
danny_aiken,TE,57
danny_amendola,WR,83
julian_edelman,WR,77
donald_jones,WR,77
michael_jenkins,WR,77
aaron_dobson,WR,72
lavelle_hawkins,WR,71
matthew_slater,WR,70
josh_boyce,WR,67
kamar_aiken,WR,61
stefen_wisniewski,C,85
alex_parsons,C,65
dj_hayden,CB,78
tracy_porter,CB,78
mike_jenkins,CB,77
joselio_hanson,CB,76
phillip_adams,CB,73
chimdi_chekwa,CB,68
coye_francies,CB,67
brandian_ross,CB,66
vance_walker,DT,81
pat_sims,DT,77
christo_bilukidi,DT,66
johnny_jones,DT,64
stacy_mcgee,DT,63
marcel_reece,RB,95
jamize_olawale,RB,65
jon_hoese,RB,63
charles_woodson,FS,85
usama_young,FS,78
cory_nelms,FS,65
darren_mcfadden,RB,87
rashad_jennings,RB,73
taiwan_jones,RB,68
jeremy_stewart,RB,68
latavius_murray,RB,67
sebastian_janikowski,K,94
lamarr_houston,LE,89
andre_carter,LE,80
brandon_bair,LE,68
tony_bergstrom,LG,71
nick_roach,LOLB,78
miles_burris,LOLB,70
kaelin_burnett,LOLB,61
jared_veldheer,LT,90
willie_smith,LT,60
kaluka_maiava,MLB,75
travis_goethel,MLB,63
chris_kluwe,P,79
matt_flynn,QB,78
terrelle_pryor,QB,70
tyler_wilson,QB,69
jason_hunter,RE,74
jack_crawford,RE,64
mike_brisiel,RG,79
lucas_nix,RG,64
kevin_burnett,ROLB,83
sio_moore,ROLB,71
keenan_clayton,ROLB,67
alex_barron,RT,76
khalif_barnes,RT,76
menelik_watson,RT,72
tyvon_branch,SS,89
reggie_smith,SS,74
richard_gordon,TE,73
david_ausberry,TE,71
mychal_rivera,TE,68
nick_kasa,TE,67
jeron_mastrud,TE,67
jon_condo,TE,44
denarius_moore,WR,82
jacoby_ford,WR,74
rod_streater,WR,73
josh_cribbs,WR,72
juron_criner,WR,69
andre_holmes,WR,66
conner_vernon,WR,64
isaiah_williams,WR,62
brice_butler,WR,59
scott_wells,C,80
barrett_jones,C,71
tim_barnes,C,63
cortland_finnegan,CB,88
janoris_jenkins,CB,82
trumaine_johnson,CB,74
brandon_mcgee,CB,67
robert_steeples,CB,65
michael_brockers,DT,82
kendall_langford,DT,81
jermelle_cudjo,DT,68
matthew_conrath,DT,66
lance_kendricks,RB,78
mike_mcneill,RB,63
tj_mcdonald,FS,71
rodney_mcleod,FS,70
quinton_pointer,FS,67
daryl_richardson,RB,74
isaiah_pead,RB,74
zac_stacy,RB,70
chase_reynolds,RB,65
terrance_ganaway,RB,63
greg_zuerlein,K,79
chris_long,LE,88
william_hayes,LE,81
mason_brodine,LE,60
shelley_smith,LG,74
rokevious_watkins,LG,67
jo-lonn_dunbar,LOLB,80
sammy_brown,LOLB,67
jake_long,LT,88
ty_nsekhe,LT,57
james_laurinaitis,MLB,86
josh_hull,MLB,66
jabara_williams,MLB,60
john_hekker,P,73
sam_bradford,QB,85
kellen_clemens,QB,72
austin_davis,QB,68
robert_quinn,RE,78
eugene_sims,RE,71
harvey_dahl,RG,89
chris_williams,RG,76
brandon_washington,RG,61
alec_ogletree,ROLB,77
jonathan_stewart,ROLB,61
rodger_saffold,RT,84
joe_barksdale,RT,69
darian_stewart,SS,77
matt_giordano,SS,73
matthew_daniels,SS,72
jared_cook,TE,87
cory_harkey,TE,69
zach_potter,TE,66
cameron_graham,TE,62
jake_mcquaide,TE,49
tavon_austin,WR,76
chris_givens,WR,75
brian_quick,WR,73
austin_pettis,WR,73
stedman_bailey,WR,71
raymond_radway,WR,62
nick_johnson,WR,54
gino_gradkowski,C,74
aq_shipley,C,73
ryan_jensen,C,67
reggie_stephens,C,65
lardarius_webb,CB,90
corey_graham,CB,80
jimmy_smith,CB,76
chris_johnson,CB,72
chykie_brown,CB,66
asa_jackson,CB,66
marc_anthony,CB,66
terrence_cody,DT,74
brandon_williams,DT,64
kyle_juszczyk,RB,74
michael_huff,FS,83
omar_brown,FS,73
anthony_levine,FS,64
ray_rice,RB,94
bernard_pierce,RB,82
anthony_allen,RB,69
bobby_rainey,RB,68
damien_berry,RB,68
justin_tucker,K,88
chris_canty,LE,85
arthur_jones,LE,77
kapron_lewis-moore,LE,67
kelechi_osemele,LG,80
ramon_harewood,LG,74
terrell_suggs,LOLB,89
pernell_mcphee,LOLB,77
john_simon,LOLB,69
adrian_hamilton,LOLB,57
bryant_mckinnie,LT,81
david_mims,LT,59
daryl_smith,MLB,82
jameel_mcclain,MLB,78
arthur_brown,MLB,74
albert_mcclellan,MLB,69
josh_bynes,MLB,65
bryan_hall,MLB,56
sam_koch,P,90
joe_flacco,QB,93
tyrod_taylor,QB,73
caleb_hanie,QB,70
haloti_ngata,RE,94
marcus_spears,RE,73
deangelo_tyson,RE,61
marshal_yanda,RG,97
ricky_wagner,RG,67
antoine_mcclain,RG,64
elvis_dumervil,ROLB,83
courtney_upshaw,ROLB,79
spencer_adkins,ROLB,66
michael_oher,RT,82
jah_reid,RT,76
matt_elam,SS,78
james_ihedigbo,SS,74
christian_thompson,SS,67
dennis_pitta,TE,87
ed_dickson,TE,77
billy_bajema,TE,69
alex_silvestro,TE,52
morgan_cox,TE,44
torrey_smith,WR,85
jacoby_jones,WR,81
tandon_doss,WR,69
david_reed,WR,67
laquan_williams,WR,64
tommy_streeter,WR,63
aaron_mellette,WR,63
deonte_thompson,WR,61
will_montgomery,C,90
kevin_matthews,C,66
nick_sundberg,C,57
josh_wilson,CB,83
deangelo_hall,CB,81
ej_biggers,CB,74
jerome_murphy,CB,70
richard_crawford,CB,69
david_amerson,CB,69
barry_cofield,DT,83
chris_baker,DT,74
chris_neild,DT,71
ron_brace,DT,70
darrel_young,RB,89
eric_kettani,RB,70
reed_doughty,FS,74
phillip_thomas,FS,72
jordan_pugh,FS,70
jordan_bernstine,FS,64
alfred_morris,RB,89
roy_helu,RB,74
evan_royster,RB,74
keiland_williams,RB,68
chris_thompson,RB,66
jawan_jamison,RB,66
kai_forbath,K,81
jarvis_jenkins,LE,79
adam_carriker,LE,78
kory_lichtensteiger,LG,80
maurice_hurt,LG,69
ryan_kerrigan,LOLB,87
darryl_tapp,LOLB,69
vic_sooto,LOLB,66
trent_williams,LT,89
xavier_nixon,LT,64
tom_compton,LT,63
london_fletcher,MLB,82
perry_riley,MLB,78
bryan_kehl,MLB,66
roddrick_muckelroy,MLB,64
keenan_robinson,MLB,60
sav_rocca,P,77
robert_griffin_iii,QB,89
kirk_cousins,QB,75
rex_grossman,QB,72
pat_white,QB,65
stephen_bowen,RE,81
kedric_golston,RE,72
phillip_merling,RE,70
chris_chester,RG,88
josh_leribeus,RG,69
adam_gettis,RG,65
brian_orakpo,ROLB,90
rob_jackson,ROLB,77
brandon_jenkins,ROLB,64
ricky_elmore,ROLB,62
tyler_polumbus,RT,74
tony_pashos,RT,73
jeremy_trueblood,RT,73
brandon_meriweather,SS,78
dejon_gomes,SS,72
bacarri_rambo,SS,71
devin_holland,SS,59
fred_davis,TE,86
logan_paulsen,TE,75
niles_paul,TE,70
jordan_reed,TE,69
pierre_garcon,WR,87
santana_moss,WR,81
josh_morgan,WR,79
leonard_hankerson,WR,73
devery_henderson,WR,72
aldrick_robinson,WR,69
dezmon_briscoe,WR,68
brian_de_la_puente,C,91
jabari_greer,CB,86
keenan_lewis,CB,83
patrick_robinson,CB,78
corey_white,CB,69
ryan_steed,CB,67
korey_lindsey,CB,63
aj_davis,CB,60
brodrick_bunkley,DT,82
john_jenkins,DT,70
tyrunn_walker,DT,66
isaako_aaitui,DT,63
jed_collins,RB,90
malcolm_jenkins,FS,76
rafael_bush,FS,75
jim_leonhard,FS,75
jerico_nelson,FS,64
darren_sproles,RB,87
pierre_thomas,RB,82
mark_ingram,RB,81
travaris_cadet,RB,68
garrett_hartley,K,76
akiem_hicks,LE,79
kenyon_coleman,LE,78
jay_richardson,LE,72
ben_grubbs,LG,95
eric_olsen,LG,70
victor_butler,LOLB,81
martez_wilson,LOLB,70
baraka_atkins,LOLB,60
charles_brown,LT,74
terron_armstead,LT,68
marcel_jones,LT,62
curtis_lofton,MLB,82
david_hawthorne,MLB,80
jonathan_vilma,MLB,78
chris_chamberlain,MLB,71
will_herring,MLB,70
kevin_reddick,MLB,64
ramon_humber,MLB,64
thomas_morstead,P,94
drew_brees,QB,96
seneca_wallace,QB,72
luke_mccown,QB,72
cameron_jordan,RE,81
tom_johnson,RE,70
greg_romeus,RE,66
jahri_evans,RG,95
ricky_henry,RG,66
andrew_tiller,RG,63
will_smith,ROLB,78
junior_galette,ROLB,77
chase_thomas,ROLB,69
zach_strief,RT,77
jason_smith,RT,75
bryce_harris,RT,66
kenny_vaccaro,SS,80
roman_harper,SS,76
isa_abdul-quddus,SS,72
jimmy_graham,TE,96
benjamin_watson,TE,82
michael_higgins,TE,66
justin_drescher,TE,45
marques_colston,WR,90
lance_moore,WR,85
joseph_morgan,WR,72
chris_givens,WR,71
preston_parker,WR,68
courtney_roby,WR,67
kenny_stills,WR,66
nick_toon,WR,65
andy_tanner,WR,57
jarred_fayson,WR,56
saalim_hakim,WR,52
max_unger,C,92
lemuel_jeanpierre,C,67
richard_sherman,CB,96
antoine_winfield,CB,90
brandon_browner,CB,88
walter_thurmond,CB,72
jeremy_lane,CB,71
byron_maxwell,CB,70
tharold_simon,CB,67
will_blackmon,CB,65
deshawn_shead,CB,63
ron_parker,CB,62
brandon_mebane,DT,85
tony_mcdaniel,DT,77
clinton_mcdonald,DT,71
jesse_williams,DT,69
jaye_howard,DT,66
jordan_hill,DT,66
michael_robinson,RB,87
spencer_ware,RB,65
earl_thomas,FS,91
chris_maragos,FS,65
marshawn_lynch,RB,96
robert_turbin,RB,76
christine_michael,RB,70
steven_hauschka,K,81
michael_bennett,LE,86
red_bryant,LE,80
greg_scruggs,LE,66
james_carpenter,LG,75
john_moffitt,LG,71
alvin_bailey,LG,66
rishaw_johnson,LG,66
kj_wright,LOLB,84
mike_morgan,LOLB,64
korey_toomer,LOLB,61
russell_okung,LT,88
mike_person,LT,63
bobby_wagner,MLB,88
ty_powell,MLB,61
jon_ryan,P,86
russell_wilson,QB,89
tarvaris_jackson,QB,73
brady_quinn,QB,73
chris_clemons,RE,89
cliff_avril,RE,83
bruce_irvin,RE,79
paul_mcquistan,RG,74
_sweezy,RG,73
heath_farwell,ROLB,75
malcolm_smith,ROLB,67
allen_bradford,ROLB,56
breno_giacomini,RT,77
michael_bowie,RT,64
kam_chancellor,SS,90
jeron_johnson,SS,74
winston_guy,SS,67
zach_miller,TE,83
anthony_mccoy,TE,77
luke_willson,TE,63
sean_mcgrath,TE,61
clint_gresham,TE,49
percy_harvin,WR,92
sidney_rice,WR,86
golden_tate,WR,80
doug_baldwin,WR,74
chris_harper,WR,69
brett_swain,WR,66
charly_martin,WR,65
jermaine_kearse,WR,64
stephen_williams,WR,62
phil_bates,WR,61
bryan_walters,WR,60
maurkice_pouncey,C,88
joe_madsen,C,73
greg_warren,C,71
ike_taylor,CB,89
cortez_allen,CB,80
william_gay,CB,77
demarcus_van_dyke,CB,69
curtis_brown,CB,69
terry_hawthorne,CB,67
justin_king,CB,67
ross_ventrone,CB,64
josh_victorian,CB,62
steve_mclendon,DT,79
alameda_taamu,DT,74
hebron_fangupo,DT,63
david_johnson,RB,76
will_johnson,RB,72
ryan_clark,FS,85
robert_golden,FS,65
jonathan_dwyer,RB,76
isaac_redman,RB,74
leveon_bell,RB,73
larod_stephens-howling,RB,72
baron_batch,RB,67
shaun_suisham,K,86
ziggy_hood,LE,77
al_woods,LE,65
ramon_foster,LG,83
john_malecki,LG,67
lamarr_woodley,LOLB,87
chris_carter,LOLB,64
adrian_robinson,LOLB,60
mike_adams,LT,73
kelvin_beachum,LT,66
lawrence_timmons,MLB,91
larry_foote,MLB,75
stevenson_sylvester,MLB,69
brian_rolle,MLB,68
sean_spence,MLB,66
kion_wilson,MLB,65
vince_williams,MLB,61
marshall_mcfadden,MLB,58
brian_moorman,P,77
drew_butler,P,71
ben_roethlisberger,QB,92
bruce_gradkowski,QB,73
landry_jones,QB,67
john_parker_wilson,QB,64
brett_keisel,RE,83
cameron_heyward,RE,77
nicholas_williams,RE,63
david_decastro,RG,79
jason_worilds,ROLB,78
jarvis_jones,ROLB,76
marcus_gilbert,RT,78
guy_whimper,RT,73
joe_long,RT,59
troy_polamalu,SS,95
shamarko_thomas,SS,72
damon_cromartie-smith,SS,65
heath_miller,TE,88
matt_spaeth,TE,80
david_paulson,TE,69
jamie_mccoy,TE,66
zack_pianalto,TE,63
antonio_brown,WR,86
emmanuel_sanders,WR,76
jerricho_cotchery,WR,75
plaxico_burress,WR,74
markus_wheaton,WR,70
justin_brown,WR,62
david_gilreath,WR,58
kashif_moore,WR,57
chris_myers,C,93
cody_white,C,62
johnathan_joseph,CB,89
kareem_jackson,CB,85
brice_mccain,CB,76
brandon_harris,CB,71
roc_carmichael,CB,65
earl_mitchell,DT,77
terrell_mcclain,DT,70
chris_jones,DT,66
greg_jones,RB,89
tyler_clutts,RB,70
ed_reed,FS,86
dj_swearinger,FS,75
shiloh_keo,FS,67
arian_foster,RB,95
ben_tate,RB,81
deji_karim,RB,69
ray_graham,RB,68
cierre_wood,RB,67
dennis_johnson,RB,66
randy_bullock,K,66
jj_watt,LE,99
tim_jamison,LE,76
david_hunter,LE,65
rashon_harris,LE,65
wade_smith,LG,84
brooks_reed,LOLB,79
bryan_braman,LOLB,68
sam_montgomery,LOLB,66
duane_brown,LT,96
ryan_harris,LT,70
david_quessenberry,LT,62
nick_mondek,LT,57
brian_cushing,MLB,90
darryl_sharpton,MLB,73
tim_dobbins,MLB,72
mike_mohamed,MLB,61
cameron_collins,MLB,58
shane_lechler,P,89
matt_schaub,QB,87
tj_yates,QB,74
stephen_mcgee,QB,66
case_keenum,QB,65
antonio_smith,RE,90
jared_crick,RE,69
ben_jones,RG,74
brandon_brooks,RG,68
whitney_mercilus,ROLB,77
trevardo_williams,ROLB,63
derek_newton,RT,73
brennan_williams,RT,71
andrew_gardner,RT,68
danieal_manning,SS,84
eddie_pleasant,SS,68
owen_daniels,TE,87
garrett_graham,TE,78
ryan_griffin,TE,67
phillip_supernaw,TE,65
jonathan_weeks,TE,45
andre_johnson,WR,97
deandre_hopkins,WR,74
lestar_jean,WR,68
devier_posey,WR,67
keshawn_martin,WR,67
jeff_maehl,WR,62
alan_bonner,WR,62
fernando_velasco,C,82
brian_schwenke,C,71
jason_mccourty,CB,88
alterraun_verner,CB,83
blidi_wreh-wilson,CB,73
coty_sensabaugh,CB,71
tommie_campbell,CB,70
khalid_wooten,CB,68
jurrell_casey,DT,88
mike_martin,DT,82
sammie_hill,DT,79
karl_klug,DT,77
ropati_pitoitua,DT,76
antonio_johnson,DT,73
zach_clayton,DT,66
dajohn_harris,DT,64
craig_stevens,RB,79
quinn_johnson,RB,68
michael_griffin,FS,78
robert_johnson,FS,69
tracy_wilson,FS,67
chris_johnson,RB,87
shonn_greene,RB,79
darius_reynaud,RB,74
jalen_parmele,RB,69
rob_bironas,K,88
derrick_morgan,LE,88
thaddeus_gibson,LE,69
lavar_edwards,LE,68
andy_levitre,LG,96
chris_spencer,LG,75
kasey_studdard,LG,74
akeem_ayers,LOLB,79
tim_shaw,LOLB,69
patrick_bailey,LOLB,67
michael_roos,LT,91
michael_otto,LT,70
barry_richardson,LT,69
colin_mccarthy,MLB,74
moise_fokou,MLB,73
greg_jones,MLB,66
brett_kern,P,82
jake_locker,QB,77
ryan_fitzpatrick,QB,76
rusty_smith,QB,65
nathan_enderle,QB,65
kamerion_wimbley,RE,82
keyunta_dawson,RE,67
scott_solomon,RE,66
chance_warmack,RG,84
robert_turner,RG,73
zach_brown,ROLB,79
zaviar_gooden,ROLB,65
david_stewart,RT,90
byron_stingily,RT,69
daniel_baldridge,RT,68
george_wilson,SS,85
bernard_pollard,SS,85
al_afalava,SS,73
markelle_martin,SS,67
delanie_walker,TE,83
taylor_thompson,TE,71
brandon_barden,TE,62
beau_brinkley,TE,53
kenny_britt,WR,83
nate_washington,WR,78
kendall_wright,WR,78
kevin_walter,WR,74
damian_williams,WR,72
justin_hunter,WR,71
marc_mariani,WR,69
roberto_wallace,WR,66
diondre_borel,WR,65
michael_preston,WR,61
john_sullivan,C,95
joe_berger,C,74
chris_cook,CB,79
xavier_rhodes,CB,74
jacob_lacey,CB,73
josh_robinson,CB,73
aj_jefferson,CB,71
brandon_burton,CB,68
marcus_sherels,CB,67
greg_mccoy,CB,59
kevin_williams,DT,90
sharrif_floyd,DT,78
fred_evans,DT,76
letroy_guion,DT,75
christian_ballard,DT,73
everett_dawkins,DT,66
jerome_felton,RB,88
matt_asiata,RB,61
harrison_smith,FS,84
jamarca_sanford,FS,77
andrew_sendejo,FS,65
adrian_peterson,RB,99
toby_gerhart,RB,74
joe_banyard,RB,70
blair_walsh,K,92
brian_robison,LE,87
lawrence_jackson,LE,75
daundre_reed,LE,67
charlie_johnson,LG,79
troy_kropog,LG,74
jeff_baca,LG,71
chad_greenway,LOLB,87
marvin_mitchell,LOLB,69
audie_cole,LOLB,67
matt_kalil,LT,87
demarcus_love,LT,63
desmond_bishop,MLB,83
erin_henderson,MLB,80
michael_mauti,MLB,66
tyrone_mckenzie,MLB,65
jeff_locke,P,68
christian_ponder,QB,78
matt_cassel,QB,76
