name,pos,madden_ovr
corey_webster,CB,89
terrell_thomas,CB,85
prince_amukamara,CB,79
bruce_johnson,CB,74
justin_tryon,CB,73
jayron_hosley,CB,69
dante_hughes,CB,68
antwaun_molden,CB,68
michael_coe,CB,63
janzen_jackson,CB,58
chris_canty,DT,87
linval_joseph,DT,82
shaun_rogers,DT,79
rocky_bernard,DT,74
marvin_austin,DT,69
dwayne_hendricks,DT,62
markus_kuhn,DT,60
henry_hynoski,RB,74
antrel_rolle,FS,81
chris_horton,FS,71
steve_brown,FS,65
will_hill,FS,61
ahmad_bradshaw,RB,88
david_wilson,RB,74
darel_scott,RB,63
dj_ware,RB,63
andre_brown,RB,62
lawrence_tynes,K,78
justin_tuck,LE,93
adrian_tracy,LE,67
justin_trattou,LE,65
david_diehl,LG,81
kevin_boothe,LG,79
mathias_kiwanuka,LOLB,83
keith_rivers,LOLB,79
clint_sintim,LOLB,69
will_beatty,LT,78
selvish_capers,LT,65
chase_blackburn,MLB,76
mark_herzlich,MLB,68
greg_jones,MLB,67
steve_weatherford,P,79
eli_manning,QB,97
david_carr,QB,71
ryan_perrilloux,QB,55
jason_pierre-paul,RE,96
osi_umenyiora,RE,88
chris_snee,RG,88
mitch_petrus,RG,69
michael_boley,ROLB,81
jacquian_williams,ROLB,72
spencer_paysinger,ROLB,62
james_brewer,RT,73
sean_locklear,RT,73
brandon_mosley,RT,66
matthew_mccants,RT,65
kenny_phillips,SS,88
tyler_sash,SS,62
martellus_bennett,TE,79
bear_pascoe,TE,70
travis_beckum,TE,67
adrien_robinson,TE,66
ryan_purvis,TE,61
zak_deossie,TE,46
hakeem_nicks,WR,94
victor_cruz,WR,90
domenik_hixon,WR,73
ramses_barden,WR,69
rueben_randle,WR,69
jerrel_jernigan,WR,66
isaiah_stanback,WR,63
brad_meester,C,88
john_estes,C,66
mike_brewster,C,64
rashean_mathis,CB,87
derek_cox,CB,85
aaron_ross,CB,80
william_middleton,CB,72
ashton_youboty,CB,67
kevin_rutland,CB,64
mike_harris,CB,63
tj_heath,CB,58
terrance_knighton,DT,84
tyson_alualu,DT,79
cj_mosley,DT,73
danthony_smith,DT,65
corvey_irvin,DT,61
jeris_pendleton,DT,60
greg_jones,RB,91
brock_bolen,RB,74
naufahu_tahi,RB,70
dwight_lowery,FS,77
courtney_greene,FS,74
rod_issac,FS,62
maurice_jones-drew,RB,97
rashad_jennings,RB,74
montell_owens,RB,69
dujuan_harris,RB,67
jalen_parmele,RB,65
richard_murphy,RB,56
josh_scobee,K,90
brandon_coutu,K,63
jeremy_mincey,LE,81
austen_lane,LE,72
will_rackley,LG,66
daryl_smith,LOLB,92
russell_allen,LOLB,75
ryan_davis,LOLB,53
eugene_monroe,LT,87
william_robinson,LT,63
daniel_baldridge,LT,62
paul_posluszny,MLB,88
jk_schaffer,MLB,53
bryan_anger,P,64
chad_henne,QB,75
blaine_gabbert,QB,74
jordan_palmer,QB,63
andre_branch,RE,70
john_chick,RE,67
george_selvie,RE,63
aaron_morgan,RE,54
uche_nwaneri,RG,84
jason_spitz,RG,76
clint_session,ROLB,79
brandon_marshall,ROLB,63
kyle_bosworth,ROLB,55
eben_britton,RT,81
guy_whimper,RT,75
cameron_bradfield,RT,64
dawan_landry,SS,81
chris_prosinski,SS,66
marcedes_lewis,TE,84
zach_miller,TE,69
zach_potter,TE,63
colin_cloherty,TE,60
matt_veldman,TE,60
jeremy_cain,TE,41
laurent_robinson,WR,83
justin_blackmon,WR,80
lee_evans,WR,77
mike_thomas,WR,75
chastin_west,WR,68
brian_robiskie,WR,67
taylor_price,WR,64
cecil_shorts_iii,WR,61
nick_mangold,C,97
terrence_campbell,C,57
darrelle_revis,CB,99
antonio_cromartie,CB,85
kyle_wilson,CB,76
isaiah_trufant,CB,66
ellis_lankster,CB,64
ryan_steed,CB,64
julian_posey,CB,62
danton_lynn,CB,59
sione_pouha,DT,88
kenrick_ellis,DT,65
martin_tevaseu,DT,58
john_conner,RB,78
josh_baker,RB,64
fui_vakapuna,RB,59
laron_landry,FS,83
eric_smith,FS,73
tracy_wilson,FS,64
shonn_greene,RB,82
joe_mcknight,RB,73
bilal_powell,RB,62
terrance_ganaway,RB,61
josh_brown,K,79
nick_folk,K,72
quinton_coples,LE,75
jay_richardson,LE,72
brett_roy,LE,61
matt_slauson,LG,75
caleb_schlauderaff,LG,63
robert_griffin,LG,59
bryan_thomas,LOLB,79
garrett_mcintyre,LOLB,65
dbrickashaw_ferguson,LT,90
stephon_heyer,LT,74
david_harris,MLB,89
bart_scott,MLB,87
josh_mauga,MLB,66
demario_davis,MLB,61
nick_bellore,MLB,60
tj_conley,P,68
mark_sanchez,QB,80
tim_tebow,QB,77
greg_mcelroy,QB,66
gj_kinne,QB,61
matt_simms,QB,61
muhammad_wilkerson,RE,81
mike_devito,RE,78
marcus_dixon,RE,69
brandon_moore,RG,89
dennis_landolt,RG,60
calvin_pace,ROLB,84
aaron_maybin,ROLB,74
ricky_sapp,ROLB,55
wayne_hunter,RT,74
ray_willis,RT,74
vladimir_ducasse,RT,71
yeremiah_bell,SS,80
josh_bush,SS,67
antonio_allen,SS,65
dustin_keller,TE,85
jeff_cumberland,TE,64
brian_linthicum,TE,62
dedrick_epps,TE,57
tanner_purdum,TE,51
santonio_holmes,WR,86
chaz_schilens,WR,74
stephen_hill,WR,68
jeremy_kerley,WR,67
patrick_turner,WR,65
jordan_white,WR,63
eron_riley,WR,61
scotty_mcknight,WR,57
dexter_jackson,WR,53
dominic_raiola,C,80
dan_gerberry,C,62
chris_houston,CB,83
alphonso_smith,CB,74
aaron_berry,CB,73
jacob_lacey,CB,71
bill_bentley,CB,70
don_carey,CB,70
chris_greenwood,CB,63
jonte_green,CB,62
ross_weaver,CB,59
ndamukong_suh,DT,92
corey_williams,DT,83
nick_fairley,DT,79
sammie_hill,DT,77
andre_fluellen,DT,66
james_bryant,RB,57
louis_delmas,FS,83
john_wendling,FS,69
jahvid_best,RB,81
kevin_smith,RB,78
jerome_harrison,RB,75
mikel_leshoure,RB,72
keiland_williams,RB,69
joique_bell,RB,58
jason_hanson,K,87
cliff_avril,LE,89
lawrence_jackson,LE,79
everette_brown,LE,71
rob_sims,LG,88
jacques_mcclendon,LG,71
justin_durant,LOLB,83
tahir_whitehead,LOLB,61
slade_norris,LOLB,57
jeff_backus,LT,81
riley_reiff,LT,77
jason_fox,LT,64
stephen_tulloch,MLB,90
ashlee_palmer,MLB,67
ben_graham,P,71
ryan_donahue,P,60
matthew_stafford,QB,91
shaun_hill,QB,76
kellen_moore,QB,68
kyle_vanden_bosch,RE,82
willie_young,RE,75
ronnell_lewis,RE,69
ugo_chinasa,RE,58
stephen_peterman,RG,86
dylan_gandy,RG,75
deandre_levy,ROLB,80
travis_lewis,ROLB,66
doug_hogue,ROLB,64
gosder_cherilus,RT,78
corey_hilliard,RT,76
johnny_culbreath,RT,60
erik_coleman,SS,77
amari_spievey,SS,77
ricardo_silva,SS,59
brandon_pettigrew,TE,84
tony_scheffler,TE,77
will_heller,TE,63
nathan_overbay,TE,56
don_muhlbach,TE,54
calvin_johnson,WR,99
nate_burleson,WR,77
titus_young,WR,75
maurice_stovall,WR,68
ryan_broyles,WR,65
stefan_logan,WR,63
terrence_toliver,WR,61
lance_long,WR,60
nate_hughes,WR,59
patrick_edwards,WR,55
jeff_saturday,C,90
brett_goode,C,63
sampson_genus,C,60
charles_woodson,CB,89
tramon_williams,CB,88
sam_shields,CB,74
jarrett_bush,CB,71
davon_house,CB,71
casey_hayward,CB,70
brandian_ross,CB,61
bj_raji,DT,84
daniel_muir,DT,69
johnny_jones,DT,64
john_kuhn,RB,86
jon_hoese,RB,58
morgan_burnett,FS,81
md_jennings,FS,69
anthony_levine,FS,61
james_starks,RB,77
alex_green,RB,68
brandon_saine,RB,62
marc_tyler,RB,59
mason_crosby,K,83
ryan_pickett,LE,85
cj_wilson,LE,69
jerel_worthy,LE,68
lawrence_guy,LE,59
tj_lang,LG,87
evan_dietrich-smith,LG,66
clay_matthews,LOLB,94
brad_jones,LOLB,75
vic_sooto,LOLB,65
terrell_manning,LOLB,60
marshall_newhouse,LT,73
derek_sherrod,LT,70
desmond_bishop,MLB,86
aj_hawk,MLB,83
dj_smith,MLB,71
robert_francois,MLB,63
dezman_moses,MLB,55
tim_masthay,P,76
aaron_rodgers,QB,99
graham_harrell,QB,66
bj_coleman,QB,61
anthony_hargrove,RE,74
jarius_wynn,RE,74
phillip_merling,RE,73
mike_neal,RE,70
mike_daniels,RE,62
josh_sitton,RG,95
ray_dominguez,RG,57
nick_perry,ROLB,73
erik_walden,ROLB,72
frank_zombo,ROLB,69
jamari_lattimore,ROLB,56
bryan_bulaga,RT,89
andrew_datko,RT,65
charlie_peprah,SS,77
jerron_mcmillian,SS,65
jermichael_finley,TE,86
andrew_quarless,TE,70
dj_williams,TE,68
tom_crabtree,TE,65
ryan_taylor,TE,63
greg_jennings,WR,93
jordy_nelson,WR,89
james_jones,WR,79
donald_driver,WR,78
randall_cobb,WR,76
diondre_borel,WR,65
tori_gurley,WR,63
jarrett_boykin,WR,59
shaky_smithson,WR,59
dale_moss,WR,56
ryan_kalil,C,93
jeff_byers,C,63
zack_williams,C,61
jj_jansen,C,56
chris_gamble,CB,91
captain_munnerlyn,CB,74
darius_butler,CB,68
brandon_hogan,CB,67
josh_norman,CB,67
josh_thomas,CB,64
rj_stanford,CB,58
ron_edwards,DT,76
terrell_mcclain,DT,72
ogemdi_nwagbuo,DT,70
sione_fua,DT,69
andre_neblett,DT,69
frank_kearse,DT,68
mike_tolbert,RB,89
richie_brockel,RB,59
sherrod_martin,FS,75
haruki_nakamura,FS,71
dj_campbell,FS,62
jonathan_nelson,FS,62
jonathan_stewart,RB,84
deangelo_williams,RB,84
josh_vaughan,RB,64
armond_smith,RB,63
olindo_mare,K,82
greg_hardy,LE,79
thomas_keiser,LE,69
eric_norwood,LE,69
frank_alexander,LE,63
mike_pollak,LG,79
amini_silatolu,LG,73
roger_allen,LG,63
james_anderson,LOLB,87
thomas_davis,LOLB,80
kion_wilson,LOLB,65
kenny_onatolu,LOLB,62
jordan_gross,LT,93
garry_williams,LT,70
bruce_campbell,LT,69
jon_beason,MLB,93
jason_phillips,MLB,69
brad_nortman,P,57
cam_newton,QB,89
derek_anderson,QB,73
jimmy_clausen,QB,68
charles_johnson,RE,91
antwan_applewhite,RE,76
jyles_tucker,RE,71
geoff_hangartner,RG,80
bryant_browning,RG,61
luke_kuechly,ROLB,81
jordan_senn,ROLB,72
jason_williams,ROLB,69
jeff_otah,RT,85
byron_bell,RT,71
lee_ziemba,RT,64
charles_godfrey,SS,80
reggie_smith,SS,72
jordan_pugh,SS,71
greg_olsen,TE,84
gary_barnidge,TE,68
ben_hartsock,TE,65
greg_smith,TE,52
steve_smith,WR,95
brandon_lafell,WR,74
david_gettis,WR,72
seyi_ajirotutu,WR,66
kealoha_pilares,WR,66
armanti_edwards,WR,64
joe_adams,WR,63
darvin_adams,WR,60
dan_koppen,C,82
dan_connolly,C,80
devin_mccourty,CB,83
kyle_arrington,CB,79
will_allen,CB,76
ras-i_dowling,CB,74
sterling_moore,CB,69
marquice_cole,CB,67
alfonzo_dennard,CB,67
vince_wilfork,DT,95
kyle_love,DT,77
gerard_warren,DT,77
ron_brace,DT,72
myron_pryor,DT,71
marcus_harrison,DT,65
spencer_larsen,RB,71
tony_fiammetta,RB,70
eric_kettani,RB,63
steve_gregory,FS,73
sergio_brown,FS,69
ross_ventrone,FS,60
danny_woodhead,RB,78
joseph_addai,RB,77
stevan_ridley,RB,75
shane_vereen,RB,73
brandon_bolden,RB,62
stephen_gostkowski,K,87
brandon_deaderick,LE,75
jonathan_fanene,LE,75
logan_mankins,LG,95
ryan_wendell,LG,72
rob_ninkovich,LOLB,86
donta_hightower,LOLB,74
bobby_carpenter,LOLB,73
nate_solder,LT,80
kyle_hix,LT,55
brandon_spikes,MLB,83
dane_fletcher,MLB,69
niko_koutouvides,MLB,67
mike_rivera,MLB,53
zoltan_mesko,P,83
tom_brady,QB,98
brian_hoyer,QB,73
ryan_mallett,QB,72
chandler_jones,RE,75
trevor_scott,RE,75
jermaine_cunningham,RE,70
jake_bequette,RE,69
brian_waters,RG,91
robert_gallery,RG,77
donald_thomas,RG,74
jerod_mayo,ROLB,90
tracy_white,ROLB,69
jeff_tarpinian,ROLB,55
sebastian_vollmer,RT,84
marcus_cannon,RT,67
matt_kopa,RT,64
patrick_chung,SS,85
josh_barrett,SS,72
tavon_wilson,SS,70
nate_ebner,SS,58
rob_gronkowski,TE,97
aaron_hernandez,TE,88
daniel_fells,TE,67
danny_aiken,TE,48
wes_welker,WR,95
brandon_lloyd,WR,88
deion_branch,WR,79
jabar_gaffney,WR,78
julian_edelman,WR,74
donte_stallworth,WR,70
matthew_slater,WR,67
jesse_holley,WR,65
jeremy_ebert,WR,60
stefen_wisniewski,C,82
colin_miller,C,58
ron_bartell,CB,81
shawntae_spencer,CB,79
demarcus_van_dyke,CB,70
pat_lee,CB,68
chimdi_chekwa,CB,67
bryan_mccann,CB,63
brandon_underwood,CB,63
terrail_lambert,CB,56
richard_seymour,DT,92
tommy_kelly,DT,86
desmond_bryant,DT,76
travis_ivey,DT,64
christo_bilukidi,DT,60
dominique_hamilton,DT,60
jamie_cumbie,DT,56
marcel_reece,RB,84
owen_schmitt,RB,65
manase_tonga,RB,65
michael_huff,FS,83
matt_giordano,FS,71
curtis_taylor,FS,61
darren_mcfadden,RB,91
mike_goodson,RB,74
taiwan_jones,RB,68
lonyae_miller,RB,60
sebastian_janikowski,K,97
lamarr_houston,LE,85
dave_tollefson,LE,70
jack_crawford,LE,62
mason_brodine,LE,52
cooper_carlisle,LG,77
tony_bergstrom,LG,66
philip_wheeler,LOLB,75
travis_goethel,LOLB,60
kaelin_burnett,LOLB,55
jared_veldheer,LT,88
zach_hurd,LT,61
kevin_haslam,LT,58
rolando_mcclain,MLB,85
nathan_stupar,MLB,61
shane_lechler,P,97
carson_palmer,QB,84
matt_leinart,QB,73
terrelle_pryor,QB,65
matt_shaughnessy,RE,78
hall_davis,RE,63
carl_ihenacho,RE,63
mike_brisiel,RG,84
alex_parsons,RG,65
lucas_nix,RG,62
aaron_curry,ROLB,79
miles_burris,ROLB,65
khalif_barnes,RT,75
ed_wang,RT,73
joseph_barksdale,RT,71
tyvon_branch,SS,89
mike_mitchell,SS,76
brandon_myers,TE,71
david_ausberry,TE,67
richard_gordon,TE,65
tory_humphrey,TE,61
jon_condo,TE,39
darrius_heyward-bey,WR,83
denarius_moore,WR,80
jacoby_ford,WR,75
louis_murphy,WR,73
juron_criner,WR,67
rod_streater,WR,66
duke_calhoun,WR,65
derek_carrier,WR,59
eddie_mcgee,WR,58
thomas_mayo,WR,56
scott_wells,C,89
robert_turner,C,69
cortland_finnegan,CB,92
bradley_fletcher,CB,77
janoris_jenkins,CB,74
jerome_murphy,CB,71
trumaine_johnson,CB,69
josh_gordy,CB,68
kendric_burney,CB,60
kendall_langford,DT,86
michael_brockers,DT,73
trevor_laws,DT,72
darell_scott,DT,66
cornell_banks,DT,62
jermelle_cudjo,DT,60
brit_miller,RB,65
quintin_mikell,FS,80
craig_dahl,FS,72
steven_jackson,RB,92
isaiah_pead,RB,69
chase_reynolds,RB,63
daryl_richardson,RB,63
greg_zuerlein,K,58
chris_long,LE,91
eugene_sims,LE,68
jamaar_jarrett,LE,62
bryan_mattison,LG,73
rokevious_watkins,LG,64
tim_barnes,LG,62
jo-lonn_dunbar,LOLB,72
mario_haggan,LOLB,72
alex_hoffman-ellis,LOLB,53
rodger_saffold,LT,75
quinn_ojinnaka,LT,70
ryan_mckee,LT,61
james_laurinaitis,MLB,88
josh_hull,MLB,64
aaron_brown,MLB,55
noah_keller,MLB,55
tom_malone,P,59
john_hekker,P,49
sam_bradford,QB,80
kellen_clemens,QB,72
tom_brandstater,QB,66
austin_davis,QB,62
robert_quinn,RE,78
william_hayes,RE,71
harvey_dahl,RG,91
kevin_hughes,RG,61
rocky_mcintosh,ROLB,73
justin_cole,ROLB,69
sammy_brown,ROLB,57
jason_smith,RT,75
barry_richardson,RT,73
jose_valdez,RT,69
darian_stewart,SS,77
matthew_daniels,SS,63
lance_kendricks,TE,72
michael_hoomanawanui,TE,70
brody_eldridge,TE,65
matthew_mulligan,TE,64
mike_mcneill,TE,59
ben_guidugli,TE,58
deangelo_peterson,TE,55
jake_mcquaide,TE,41
steve_smith,WR,77
danny_amendola,WR,76
brandon_gibson,WR,74
danario_alexander,WR,72
brian_quick,WR,70
chris_givens,WR,67
austin_pettis,WR,65
greg_salas,WR,65
mike_campbell,WR,59
matt_birk,C,90
tony_wragge,C,71
cecil_newton,C,65
lardarius_webb,CB,91
jimmy_smith,CB,81
cary_williams,CB,78
corey_graham,CB,70
danny_gorrer,CB,66
asa_jackson,CB,65
chykie_brown,CB,64
terrence_cody,DT,77
ryan_mcbean,DT,72
maake_kemoeatu,DT,70
deangelo_tyson,DT,63
ishmaaily_kitchen,DT,56
vonta_leach,RB,92
ed_reed,FS,97
christian_thompson,FS,65
emanuel_cook,FS,64
ray_rice,RB,95
anthony_allen,RB,70
bernard_pierce,RB,69
damien_berry,RB,67
bobby_rainey,RB,62
billy_cundiff,K,81
pernell_mcphee,LE,79
arthur_jones,LE,69
bobbie_williams,LG,82
jah_reid,LG,74
kelechi_osemele,LG,69
justin_boren,LG,62
paul_kruger,LOLB,79
sergio_kindle,LOLB,70
chavis_williams,LOLB,54
bryant_mckinnie,LT,84
ramon_harewood,LT,56
ray_lewis,MLB,94
jameel_mcclain,MLB,80
dannell_ellerbe,MLB,70
brendon_ayanbadejo,MLB,63
josh_bynes,MLB,58
sam_koch,P,92
joe_flacco,QB,88
curtis_painter,QB,68
tyrod_taylor,QB,67
haloti_ngata,RE,97
bryan_hall,RE,56
nicolas_jean-baptiste,RE,49
marshal_yanda,RG,96
gino_gradkowski,RG,68
howard_barbieri,RG,66
antoine_mcclain,RG,53
terrell_suggs,ROLB,96
courtney_upshaw,ROLB,71
albert_mcclellan,ROLB,58
michael_oher,RT,82
addison_lawrence,RT,60
bernard_pollard,SS,80
sean_considine,SS,74
cyhl_quarles,SS,56
ed_dickson,TE,77
dennis_pitta,TE,74
davon_drew,TE,57
morgan_cox,TE,41
anquan_boldin,WR,87
torrey_smith,WR,80
jacoby_jones,WR,74
david_reed,WR,67
tandon_doss,WR,65
laquan_williams,WR,61
patrick_williams,WR,61
tommy_streeter,WR,57
deonte_thompson,WR,56
devin_goda,WR,55
will_montgomery,C,79
erik_cook,C,68
nick_sundberg,C,57
deangelo_hall,CB,86
josh_wilson,CB,83
cedric_griffin,CB,76
kevin_barnes,CB,69
morgan_trent,CB,68
brandyn_thompson,CB,65
chase_minnifield,CB,64
jordan_bernstine,CB,61
richard_crawford,CB,61
barry_cofield,DT,83
chris_neild,DT,69
chris_baker,DT,64
darrel_young,RB,74
tanard_jackson,FS,78
madieu_williams,FS,73
dejon_gomes,FS,69
roy_helu,RB,79
tim_hightower,RB,77
evan_royster,RB,73
alfred_morris,RB,64
neil_rackers,K,79
graham_gano,K,72
adam_carriker,LE,79
jarvis_jenkins,LE,73
kentwan_balmer,LE,68
kory_lichtensteiger,LG,80
maurice_hurt,LG,69
adam_gettis,LG,63
ryan_kerrigan,LOLB,86
chris_wilson,LOLB,62
markus_white,LOLB,55
trent_williams,LT,87
james_lee,LT,69
tom_compton,LT,57
london_fletcher,MLB,91
perry_riley,MLB,79
jonathan_goff,MLB,76
lorenzo_alexander,MLB,74
bryan_kehl,MLB,66
keenan_robinson,MLB,58
sav_rocca,P,72
robert_griffin_iii,QB,83
rex_grossman,QB,75
kirk_cousins,QB,72
jonathan_crompton,QB,63
stephen_bowen,RE,78
kedric_golston,RE,73
darrion_scott,RE,62
chris_chester,RG,75
josh_leribeus,RG,66
brian_orakpo,ROLB,91
rob_jackson,ROLB,65
jammal_brown,RT,76
tyler_polumbus,RT,65
willie_smith,RT,65
brandon_meriweather,SS,75
reed_doughty,SS,72
travon_bellamy,SS,59
fred_davis,TE,83
chris_cooley,TE,79
logan_paulsen,TE,68
richard_quinn,TE,67
niles_paul,TE,63
santana_moss,WR,83
pierre_garcon,WR,82
josh_morgan,WR,79
leonard_hankerson,WR,71
anthony_armstrong,WR,69
brandon_banks,WR,65
terrence_austin,WR,59
aldrick_robinson,WR,57
brian_de_la_puente,C,80
matt_tennant,C,70
jabari_greer,CB,88
patrick_robinson,CB,76
elbert_mack,CB,68
johnny_patrick,CB,68
marquis_johnson,CB,64
corey_white,CB,64
kamaal_mcilwain,CB,63
cord_parks,CB,60
laron_scott,CB,58
brodrick_bunkley,DT,88
sedrick_ellis,DT,83
remi_ayodele,DT,71
tom_johnson,DT,64
akiem_hicks,DT,60
swanson_miller,DT,59
jed_collins,RB,82
korey_hall,RB,68
malcolm_jenkins,FS,83
jonathon_amaya,FS,66
darren_sproles,RB,89
pierre_thomas,RB,82
mark_ingram,RB,79
chris_ivory,RB,77
travaris_cadet,RB,60
john_kasay,K,87
garrett_hartley,K,78
cameron_jordan,LE,78
turk_mcbride,LE,73
greg_romeus,LE,64
braylon_broughton,LE,52
ben_grubbs,LG,89
eric_olsen,LG,70
scott_shanle,LOLB,76
chris_chamberlain,LOLB,74
will_herring,LOLB,72
martez_wilson,LOLB,71
jermon_bushrod,LT,88
marcel_jones,LT,61
curtis_lofton,MLB,90
ezra_butler,MLB,57
kadarron_anderson,MLB,55
thomas_morstead,P,88
drew_brees,QB,98
chase_daniel,QB,70
luke_mccown,QB,70
sean_canfield,QB,66
will_smith,RE,86
junior_galette,RE,77
jahri_evans,RG,96
andrew_tiller,RG,61
david_hawthorne,ROLB,88
jonathan_casillas,ROLB,66
lawrence_wilson,ROLB,65
nate_bussey,ROLB,53
zach_strief,RT,83
charles_brown,RT,78
fenuki_tupou,RT,66
roman_harper,SS,84
isa_abdul-quddus,SS,68
johnny_thomas,SS,57
jimmy_graham,TE,95
david_thomas,TE,75
michael_higgins,TE,57
justin_drescher,TE,41
marques_colston,WR,91
lance_moore,WR,82
devery_henderson,WR,77
nick_toon,WR,67
adrian_arrington,WR,64
courtney_roby,WR,63
joseph_morgan,WR,55
andy_tanner,WR,55
max_unger,C,82
lemuel_jeanpierre,C,67
brandon_browner,CB,84
richard_sherman,CB,83
marcus_trufant,CB,82
walter_thurmond,CB,67
roy_lewis,CB,66
byron_maxwell,CB,66
phillip_adams,CB,64
jeremy_lane,CB,62
ron_parker,CB,59
brandon_mebane,DT,87
alan_branch,DT,84
jason_jones,DT,84
clinton_mcdonald,DT,66
jaye_howard,DT,64
lazarius_levingston,DT,63
greg_scruggs,DT,61
michael_robinson,RB,89
earl_thomas,FS,91
chris_maragos,FS,63
marshawn_lynch,RB,90
leon_washington,RB,75
kregg_lumpkin,RB,68
robert_turbin,RB,67
tyrell_sutton,RB,63
steven_hauschka,K,75
red_bryant,LE,84
dexter_davis,LE,65
pierre_allen,LE,63
paul_mcquistan,LG,77
paul_fanaika,LG,70
_sweezy,LG,59
kj_wright,LOLB,80
heath_farwell,LOLB,70
malcolm_smith,LOLB,56
russell_okung,LT,80
frank_omiyale,LT,67
allen_barbre,LT,56
barrett_ruud,MLB,78
bobby_wagner,MLB,69
korey_toomer,MLB,52
jon_ryan,P,87
matt_flynn,QB,79
tarvaris_jackson,QB,77
russell_wilson,QB,70
josh_portis,QB,60
chris_clemons,RE,91
bruce_irvin,RE,74
jameson_konz,RE,52
deuce_lutui,RG,71
john_moffitt,RG,70
rishaw_johnson,RG,59
leroy_hill,ROLB,82
matt_mccoy,ROLB,65
alex_barron,RT,76
breno_giacomini,RT,75
james_carpenter,RT,71
kam_chancellor,SS,89
winston_guy,SS,70
jeron_johnson,SS,68
kellen_winslow,TE,85
zach_miller,TE,79
cameron_morrah,TE,70
anthony_mccoy,TE,65
clint_gresham,TE,42
sidney_rice,WR,84
doug_baldwin,WR,77
mike_williams,WR,76
golden_tate,WR,75
ben_obomanu,WR,73
deon_butler,WR,70
ricardo_lockette,WR,67
kris_durham,WR,64
maurkice_pouncey,C,85
doug_legursky,C,75
greg_warren,C,72
ike_taylor,CB,88
keenan_lewis,CB,74
curtis_brown,CB,67
walter_mcfadden,CB,67
cortez_allen,CB,65
terrence_frederick,CB,62
casey_hampton,DT,87
steve_mclendon,DT,73
alameda_taamu,DT,71
kade_weston,DT,56
david_johnson,RB,76
ryan_clark,FS,84
ryan_mundy,FS,72
rashard_mendenhall,RB,86
isaac_redman,RB,77
jonathan_dwyer,RB,67
chris_rainey,RB,64
john_clay,RB,63
baron_batch,RB,62
shaun_suisham,K,75
cameron_heyward,LE,76
ziggy_hood,LE,76
willie_colon,LG,79
ramon_foster,LG,79
lamarr_woodley,LOLB,91
jason_worilds,LOLB,73
brandon_johnson,LOLB,71
mike_adams,LT,70
chris_scott,LT,69
kelvin_beachum,LT,60
lawrence_timmons,MLB,87
larry_foote,MLB,79
stevenson_sylvester,MLB,65
sean_spence,MLB,64
mortty_ivy,MLB,59
marshall_mcfadden,MLB,56
brandon_lindsey,MLB,53
jeremy_kapinos,P,74
ben_roethlisberger,QB,95
charlie_batch,QB,75
byron_leftwich,QB,75
troy_smith,QB,71
jerrod_johnson,QB,64
brett_keisel,RE,87
corbin_bryant,RE,60
al_woods,RE,59
david_decastro,RG,82
trai_essex,RG,75
john_malecki,RG,64
james_harrison,ROLB,93
chris_carter,ROLB,62
marcus_gilbert,RT,78
jonathan_scott,RT,75
troy_polamalu,SS,97
will_allen,SS,69
damon_cromartie-smith,SS,65
myron_rolle,SS,64
heath_miller,TE,84
leonard_pope,TE,72
weslye_saunders,TE,66
david_paulson,TE,65
jamie_mccoy,TE,63
mike_wallace,WR,89
antonio_brown,WR,85
jerricho_cotchery,WR,79
emmanuel_sanders,WR,72
jimmy_young,WR,64
derrick_williams,WR,63
toney_clemons,WR,58
marquis_maze,WR,55
david_gilreath,WR,54
chris_myers,C,93
ben_jones,C,71
johnathan_joseph,CB,94
kareem_jackson,CB,74
brice_mccain,CB,73
brandon_harris,CB,70
alan_ball,CB,69
sherrick_mcmanis,CB,66
roc_carmichael,CB,64
shaun_cody,DT,77
earl_mitchell,DT,74
david_hunter,DT,64
loni_fangupo,DT,63
james_casey,RB,77
moran_norris,RB,67
derrell_smith,RB,52
danieal_manning,FS,81
troy_nolan,FS,73
torri_williams,FS,65
arian_foster,RB,96
ben_tate,RB,84
justin_forsett,RB,73
davin_meggett,RB,61
shayne_graham,K,84
randy_bullock,K,66
jj_watt,LE,88
jared_crick,LE,70
rashon_harris,LE,58
wade_smith,LG,80
thomas_austin,LG,62
connor_barwin,LOLB,85
whitney_mercilus,LOLB,69
jesse_nading,LOLB,66
duane_brown,LT,92
andrew_gardner,LT,61
nick_mondek,LT,57
brian_cushing,MLB,93
bradie_james,MLB,79
darryl_sharpton,MLB,75
tim_dobbins,MLB,71
shawn_loiseau,MLB,60
mister_alexander,MLB,54
donnie_jones,P,78
matt_schaub,QB,89
tj_yates,QB,74
john_beck,QB,70
case_keenum,QB,64
antonio_smith,RE,87
tim_jamison,RE,76
rennie_moore,RE,59
antoine_caldwell,RG,75
brandon_brooks,RG,67
shelley_smith,RG,67
brooks_reed,ROLB,79
bryan_braman,ROLB,60
rashad_butler,RT,75
derek_newton,RT,70
glover_quin,SS,79
quintin_demps,SS,71
shiloh_keo,SS,68
eddie_pleasant,SS,65
owen_daniels,TE,85
garrett_graham,TE,64
phillip_supernaw,TE,59
jonathan_weeks,TE,40
andre_johnson,WR,97
kevin_walter,WR,75
devier_posey,WR,65
lestar_jean,WR,64
keshawn_martin,WR,64
juaquin_iglesias,WR,63
jeff_maehl,WR,61
trindon_holliday,WR,55
jerrell_jackson,WR,55
